StudentID,Subject,July,August,September,October,November,December,SubjectAverage,OverallAverage
4411,CBCA202,57,71,64,66,55,58,62,62
4411,CBCA203,63,67,63,63,55,60,62,62
4411,CBCA204,61,70,71,65,56,71,66,62
4412,CBCA201,61,72,69,75,72,61,68,68
4412,CBCA202,68,65,61,62,78,73,68,68
4412,CBCA203,64,72,67,67,68,61,67,68
4412,CBCA204,62,66,67,69,75,70,68,68
4413,CBCA201,60,68,66,69,71,61,66,67
4413,CBCA202,56,62,68,66,64,76,65,67
4413,CBCA203,68,75,67,70,62,72,69,67
4413,CBCA204,63,67,64,67,68,71,67,67
4414,CBCA201,19,21,24,9,13,21,18,18
4414,CBCA202,21,17,15,9,12,24,16,18
4414,CBCA203,19,20,17,13,25,24,20,18
4414,CBCA204,20,21,13,17,9,24,17,18
4415,CBCA201,67,70,67,72,71,73,70,73
4415,CBCA202,79,63,71,74,78,73,73,73
4415,CBCA203,72,72,77,79,70,76,74,73
4415,CBCA204,71,79,71,79,62,81,74,73
4416,CBCA201,75,68,65,67,65,63,67,68
4416,CBCA202,68,78,64,65,78,68,70,68
4416,CBCA203,79,78,59,64,68,70,70,68
4416,CBCA204,61,66,74,61,68,61,65,68
4417,CBCA201,45,32,37,28,41,41,37,39
4417,CBCA202,47,33,36,34,42,34,38,39
4417,CBCA203,49,36,43,34,34,40,39,39
4417,CBCA204,40,35,39,40,49,38,40,39
4418,CBCA201,56,71,63,62,59,69,63,66
4418,CBCA202,76,67,57,75,61,74,68,66
4418,CBCA203,70,70,59,65,59,61,64,66
4418,CBCA204,68,72,70,66,65,64,68,66
4419,CBCA201,40,34,35,36,38,37,37,38
4419,CBCA202,34,37,37,43,30,42,37,38
4419,CBCA203,36,36,33,48,32,44,38,38
4419,CBCA204,34,42,43,48,41,34,40,38
4420,CBCA201,89,82,86,83,90,94,87,85
4420,CBCA202,96,93,86,87,84,77,87,85
4420,CBCA203,79,84,84,86,75,81,82,85
4420,CBCA204,82,85,83,82,79,91,84,85
4421,CBCA201,33,30,35,29,41,34,34,35
4421,CBCA202,39,40,41,27,44,32,37,35
4421,CBCA203,38,34,43,28,31,32,34,35
4421,CBCA204,31,37,41,30,34,42,36,35
4422,CBCA201,74,91,86,87,94,85,86,87
4422,CBCA202,83,86,91,91,84,87,87,87
4422,CBCA203,85,78,92,85,86,80,84,87
4422,CBCA204,92,92,82,91,93,88,90,87
4423,CBCA201,64,66,68,54,52,71,63,60
4423,CBCA202,66,63,55,64,70,56,62,60
4423,CBCA203,56,52,64,54,59,58,57,60
4423,CBCA204,62,58,51,64,52,59,58,60
4424,CBCA201,43,41,43,33,40,45,41,44
4424,CBCA202,44,41,42,48,45,43,44,44
4424,CBCA203,41,39,37,49,43,51,43,44
4424,CBCA204,46,45,52,48,44,45,47,44
4425,CBCA201,38,26,27,31,29,33,31,29
4425,CBCA202,26,32,26,22,28,33,28,29
4425,CBCA203,36,24,32,37,28,32,32,29
4425,CBCA204,24,24,24,38,19,26,26,29
4426,CBCA201,62,53,65,64,56,59,60,58
4426,CBCA202,54,61,50,66,68,53,59,58
4426,CBCA203,62,67,57,51,65,58,60,58
4426,CBCA204,60,64,46,53,51,53,55,58
4427,CBCA201,70,64,72,71,65,62,67,69
4427,CBCA202,71,64,61,66,66,67,66,69
4427,CBCA203,78,66,62,68,67,69,68,69
4427,CBCA204,69,77,70,71,73,77,73,69
4428,CBCA201,50,59,69,58,62,55,59,60
4428,CBCA202,59,66,64,53,66,57,61,60
4428,CBCA203,62,63,53,68,66,60,62,60
4428,CBCA204,63,60,54,64,59,53,59,60
4429,CBCA201,34,32,33,38,29,26,32,35
4429,CBCA202,33,32,38,28,26,33,32,35
4429,CBCA203,30,37,43,36,38,27,35,35
4429,CBCA204,44,36,42,34,42,41,40,35
4430,CBCA201,68,55,66,59,58,56,60,60
4430,CBCA202,53,55,60,72,63,69,62,60
4430,CBCA203,53,58,60,60,62,65,60,60
4430,CBCA204,54,58,62,59,65,58,59,60
4431,CBCA201,58,60,62,66,53,49,58,60
4431,CBCA202,51,62,70,58,68,61,62,60
4431,CBCA203,70,58,58,55,56,60,60,60
4431,CBCA204,61,63,52,65,61,56,60,60
4432,CBCA201,90,81,82,79,79,86,83,86
4432,CBCA202,84,92,88,93,86,96,90,86
4432,CBCA203,82,81,91,84,81,90,85,86
4432,CBCA204,92,90,88,87,81,86,87,86
4433,CBCA201,37,30,38,30,29,36,33,35
4433,CBCA202,32,32,37,34,32,33,33,35
4433,CBCA203,39,35,32,40,34,38,36,35
4433,CBCA204,38,38,42,31,27,34,35,35
4434,CBCA201,72,69,72,79,64,78,72,71
4434,CBCA202,67,68,67,75,78,69,71,71
4434,CBCA203,73,75,67,77,59,73,71,71
4434,CBCA204,71,74,71,63,69,70,70,71
4435,CBCA201,50,54,55,46,48,53,51,53
4435,CBCA202,59,49,48,48,65,56,54,53
4435,CBCA203,44,46,56,49,60,58,52,53
4435,CBCA204,56,49,58,63,50,50,54,53
4436,CBCA201,8,7,2,7,1,6,5,4
4436,CBCA202,4,1,11,2,6,0,4,4
4436,CBCA203,2,1,3,8,5,3,4,4
4436,CBCA204,1,8,0,4,11,3,5,4
4437,CBCA201,61,65,67,67,71,69,67,64
4437,CBCA202,58,62,67,60,61,64,62,64
4437,CBCA203,77,62,57,70,72,67,68,64
4437,CBCA204,60,62,68,59,61,59,62,64
4438,CBCA201,33,37,42,47,45,37,40,40
4438,CBCA202,31,33,34,38,31,43,35,40
4438,CBCA203,42,50,38,45,49,43,45,40
4438,CBCA204,41,36,38,51,42,37,41,40
4439,CBCA201,62,59,61,57,64,64,61,56
4439,CBCA202,58,57,53,48,48,57,54,56
4439,CBCA203,63,57,56,48,61,53,56,56
4439,CBCA204,42,57,59,52,50,55,53,56
4440,CBCA201,56,46,44,57,48,58,52,54
4440,CBCA202,61,52,50,65,52,60,57,54
4440,CBCA203,58,47,50,58,46,62,54,54
4440,CBCA204,57,59,51,53,53,54,55,54
4441,CBCA201,87,84,88,91,75,81,84,85
4441,CBCA202,82,86,84,82,87,92,86,85
4441,CBCA203,89,90,92,85,86,83,88,85
4441,CBCA204,91,83,93,84,79,77,85,85
4442,CBCA201,85,78,77,75,82,78,79,76
4442,CBCA202,78,76,68,74,74,71,74,76
4442,CBCA203,77,67,83,75,82,69,76,76
4442,CBCA204,71,68,78,76,83,70,74,76
4443,CBCA201,58,69,65,55,58,69,62,60
4443,CBCA202,68,53,62,56,63,64,61,60
4443,CBCA203,59,55,65,66,61,57,61,60
4443,CBCA204,60,57,53,60,58,58,58,60
4444,CBCA201,63,49,60,53,57,54,56,55
4444,CBCA202,50,51,57,57,58,49,54,55
4444,CBCA203,61,55,57,56,48,60,56,55
4444,CBCA204,63,61,48,50,59,55,56,55
4445,CBCA201,58,65,67,67,68,62,65,62
4445,CBCA202,61,67,65,71,52,53,62,62
4445,CBCA203,58,63,64,64,69,64,64,62
4445,CBCA204,54,65,54,66,62,60,60,62
4446,CBCA201,65,49,63,58,64,46,58,55
4446,CBCA202,53,54,57,52,57,50,54,55
4446,CBCA203,54,45,59,58,62,53,55,55
4446,CBCA204,57,52,53,56,55,56,55,55
4447,CBCA201,60,54,62,59,55,68,60,62
4447,CBCA202,71,66,68,62,63,57,65,62
4447,CBCA203,67,67,54,69,60,65,64,62
4447,CBCA204,54,63,62,60,53,72,61,62
4448,CBCA201,88,92,81,76,81,87,84,88
4448,CBCA202,85,93,87,87,95,92,90,88
4448,CBCA203,94,89,94,96,81,83,90,88
4448,CBCA204,84,87,84,81,89,94,87,88
4449,CBCA201,98,97,96,98,100,100,98,97
4449,CBCA202,97,97,100,98,92,89,96,97
4449,CBCA203,100,88,100,100,91,97,96,97
4449,CBCA204,94,97,95,100,96,100,97,97
4450,CBCA201,85,85,87,85,80,77,83,83
4450,CBCA202,92,97,82,88,77,83,87,83
4450,CBCA203,86,78,81,75,77,79,79,83
4450,CBCA204,82,80,84,79,85,84,82,83
4451,CBCA201,77,87,89,90,74,79,83,82
4451,CBCA202,90,82,80,81,86,79,83,82
4451,CBCA203,90,73,89,83,79,77,82,82
4451,CBCA204,76,78,80,82,78,79,79,82
4452,CBCA201,59,56,51,52,55,43,53,52
4452,CBCA202,52,44,57,50,56,49,51,52
4452,CBCA203,47,49,54,44,52,52,50,52
4452,CBCA204,53,55,54,50,53,57,54,52
4453,CBCA201,100,96,93,85,91,93,93,91
4453,CBCA202,96,90,84,85,90,93,90,91
4453,CBCA203,90,93,94,87,85,92,90,91
4453,CBCA204,85,88,82,96,95,93,90,91
4454,CBCA201,86,74,76,83,75,85,80,79
4454,CBCA202,75,73,78,84,69,74,76,79
4454,CBCA203,86,86,72,86,73,86,82,79
4454,CBCA204,79,80,87,76,83,81,81,79
4455,CBCA201,22,14,28,23,17,26,22,20
4455,CBCA202,14,15,22,14,20,22,18,20
4455,CBCA203,27,20,23,15,19,16,20,20
4455,CBCA204,14,29,27,16,24,24,22,20
4456,CBCA201,62,60,66,54,61,66,62,59
4456,CBCA202,58,72,61,58,66,58,62,59
4456,CBCA203,50,58,59,67,65,59,60,59
4456,CBCA204,53,51,56,51,59,53,54,59
4457,CBCA201,61,57,52,61,55,61,58,52
4457,CBCA202,53,47,45,46,41,54,48,52
4457,CBCA203,45,58,55,53,49,53,52,52
4457,CBCA204,51,49,56,46,55,43,50,52
4458,CBCA201,59,63,60,58,59,53,59,56
4458,CBCA202,63,54,57,52,59,49,56,56
4458,CBCA203,52,47,52,58,64,64,56,56
4458,CBCA204,61,51,60,50,50,60,55,56
4459,CBCA201,60,70,58,49,60,53,58,60
4459,CBCA202,55,59,56,60,60,62,59,60
4459,CBCA203,57,53,67,70,57,64,61,60
4459,CBCA204,60,63,60,63,60,62,61,60
4460,CBCA201,71,82,83,80,72,64,75,75
4460,CBCA202,75,66,84,70,81,77,76,75
4460,CBCA203,78,74,77,77,71,63,73,75
4460,CBCA204,74,77,69,65,81,85,75,75
4461,CBCA201,71,66,77,64,71,59,68,68
4461,CBCA202,75,70,58,74,71,68,69,68
4461,CBCA203,71,77,66,75,62,69,70,68
4461,CBCA204,66,62,62,67,73,69,67,68
4462,CBCA201,51,48,46,47,43,50,48,48
4462,CBCA202,51,42,47,46,46,49,47,48
4462,CBCA203,41,52,43,44,58,54,49,48
4462,CBCA204,59,49,51,48,43,53,51,48
4463,CBCA201,55,64,63,64,59,72,63,63
4463,CBCA202,62,54,67,68,58,64,62,63
4463,CBCA203,64,57,65,70,65,67,65,63
4463,CBCA204,58,64,68,57,64,69,63,63
4464,CBCA201,52,50,50,60,57,59,55,55
4464,CBCA202,52,55,55,56,60,60,56,55
4464,CBCA203,59,60,52,54,59,51,56,55
4464,CBCA204,52,60,51,52,55,60,55,55
4465,CBCA201,62,60,60,55,52,65,59,58
4465,CBCA202,62,53,58,60,54,59,58,58
4465,CBCA203,54,50,59,67,54,62,58,58
4465,CBCA204,58,55,50,60,56,66,58,58
4466,CBCA201,60,57,57,59,61,57,59,57
4466,CBCA202,54,61,60,54,54,58,57,57
4466,CBCA203,65,60,57,66,55,47,58,57
4466,CBCA204,51,56,55,47,60,66,56,57
4467,CBCA201,38,26,29,31,40,38,34,32
4467,CBCA202,36,28,21,30,38,36,32,32
4467,CBCA203,31,34,39,25,32,29,32,32
4467,CBCA204,32,29,27,36,30,28,30,32
4468,CBCA201,87,87,88,81,88,91,87,86
4468,CBCA202,79,85,96,86,81,80,85,86
4468,CBCA203,83,84,85,85,87,90,86,86
4468,CBCA204,81,75,89,95,87,89,86,86
4469,CBCA201,58,66,64,59,59,69,63,62
4469,CBCA202,67,56,58,59,66,69,63,62
4469,CBCA203,61,61,58,59,58,52,58,62
4469,CBCA204,65,66,67,70,63,61,65,62
4470,CBCA201,78,73,78,73,73,78,76,79
4470,CBCA202,76,82,85,80,85,88,83,79
4470,CBCA203,77,82,76,84,78,76,79,79
4470,CBCA204,79,76,76,79,75,85,78,79
4471,CBCA201,84,72,89,79,76,80,80,79
4471,CBCA202,78,75,74,81,88,78,79,79
4471,CBCA203,79,78,90,79,74,86,81,79
4471,CBCA204,77,73,76,72,76,75,75,79
4472,CBCA201,39,36,38,43,35,39,38,35
4472,CBCA202,33,38,40,29,38,32,35,35
4472,CBCA203,41,33,35,27,36,38,35,35
4472,CBCA204,30,28,30,35,38,35,33,35
4473,CBCA201,91,79,71,86,85,87,83,80
4473,CBCA202,80,87,71,77,71,72,76,80
4473,CBCA203,74,89,81,85,85,84,83,80
4473,CBCA204,82,76,75,77,87,79,79,80
4474,CBCA201,42,47,56,54,53,50,50,51
4474,CBCA202,53,55,52,57,56,52,54,51
4474,CBCA203,58,50,46,41,43,48,48,51
4474,CBCA204,42,46,57,51,50,56,50,51
4475,CBCA201,35,40,27,29,33,32,33,30
4475,CBCA202,32,20,26,21,22,34,26,30
4475,CBCA203,23,27,32,32,28,28,28,30
4475,CBCA204,31,38,31,35,27,31,32,30
4476,CBCA201,40,52,46,48,47,47,47,48
4476,CBCA202,51,48,52,50,53,45,50,48
4476,CBCA203,40,47,47,58,45,49,48,48
4476,CBCA204,55,54,49,42,50,48,50,48
4477,CBCA201,74,84,85,90,92,90,86,85
4477,CBCA202,94,90,79,84,80,77,84,85
4477,CBCA203,91,82,91,81,84,83,85,85
4477,CBCA204,76,83,86,88,91,89,86,85
4478,CBCA201,70,65,69,62,62,74,67,66
4478,CBCA202,68,68,62,75,63,65,67,66
4478,CBCA203,71,66,73,63,68,71,69,66
4478,CBCA204,66,63,66,58,63,60,63,66
4479,CBCA201,63,53,60,55,53,67,59,56
4479,CBCA202,56,60,50,55,54,57,55,56
4479,CBCA203,54,54,58,61,54,61,57,56
4479,CBCA204,55,58,53,48,53,60,55,56
4480,CBCA201,80,74,77,84,71,84,78,79
4480,CBCA202,82,81,79,74,78,85,80,79
4480,CBCA203,78,77,85,73,79,81,79,79
4480,CBCA204,83,78,75,78,76,76,78,79
4481,CBCA201,69,76,77,81,74,69,74,75
4481,CBCA202,77,83,75,79,78,76,78,75
4481,CBCA203,81,68,73,79,66,71,73,75
4481,CBCA204,77,74,72,65,71,78,73,75
4482,CBCA201,85,81,84,93,77,80,83,85
4482,CBCA202,88,87,91,86,89,88,88,85
4482,CBCA203,77,81,85,83,90,87,84,85
4482,CBCA204,88,86,91,78,92,76,85,85
4483,CBCA201,39,49,35,53,36,35,41,44
4483,CBCA202,51,41,38,50,36,44,43,44
4483,CBCA203,41,47,52,46,46,49,47,44
4483,CBCA204,48,42,55,48,37,40,45,44
4484,CBCA201,26,16,23,18,26,20,22,22
4484,CBCA202,14,15,31,21,20,23,21,22
4484,CBCA203,23,25,16,13,24,21,20,22
4484,CBCA204,27,26,29,25,20,28,26,22
4485,CBCA201,85,81,74,78,79,73,78,78
4485,CBCA202,70,77,81,78,77,78,77,78
4485,CBCA203,83,80,77,72,69,85,78,78
4485,CBCA204,83,76,86,68,88,76,80,78
4486,CBCA201,61,63,49,64,66,63,61,60
4486,CBCA202,57,55,58,55,57,53,56,60
4486,CBCA203,60,54,65,55,62,67,61,60
4486,CBCA204,56,64,60,60,68,71,63,60
4487,CBCA201,38,38,31,43,37,33,37,37
4487,CBCA202,28,46,42,41,41,43,40,37
4487,CBCA203,44,27,37,39,37,31,36,37
4487,CBCA204,34,38,41,30,37,39,37,37
4488,CBCA201,55,59,61,56,52,59,57,57
4488,CBCA202,50,54,54,64,63,65,58,57
4488,CBCA203,53,60,55,49,46,60,54,57
4488,CBCA204,61,65,63,57,50,58,59,57
4489,CBCA201,66,79,68,73,64,71,70,74
4489,CBCA202,70,73,80,71,67,83,74,74
4489,CBCA203,71,65,73,86,79,85,77,74
4489,CBCA204,73,81,74,77,66,72,74,74
4490,CBCA201,63,70,71,68,66,70,68,65
4490,CBCA202,63,68,64,69,64,60,65,65
4490,CBCA203,69,69,61,65,59,59,64,65
4490,CBCA204,68,59,68,73,57,66,65,65
4491,CBCA201,96,97,94,97,99,96,97,97
4491,CBCA202,100,96,100,100,96,92,97,97
4491,CBCA203,95,97,100,100,100,100,99,97
4491,CBCA204,99,92,97,100,92,96,96,97
4492,CBCA201,54,57,58,66,52,69,59,61
4492,CBCA202,58,67,58,57,67,62,62,61
4492,CBCA203,59,68,65,56,62,61,62,61
4492,CBCA204,59,59,65,60,63,68,62,61
4493,CBCA201,86,90,80,83,79,73,82,83
4493,CBCA202,87,84,73,83,84,77,81,83
4493,CBCA203,87,78,78,84,91,89,85,83
4493,CBCA204,83,86,86,82,92,83,85,83
4494,CBCA201,85,89,98,97,80,94,91,90
4494,CBCA202,94,86,89,89,90,98,91,90
4494,CBCA203,84,86,95,83,89,92,88,90
4494,CBCA204,87,92,81,92,92,100,91,90
4495,CBCA201,48,53,50,64,57,56,55,54
4495,CBCA202,51,52,56,52,62,52,54,54
4495,CBCA203,47,61,56,58,56,51,55,54
4495,CBCA204,49,56,52,54,55,45,52,54
4496,CBCA201,73,65,78,70,68,62,69,70
4496,CBCA202,79,68,68,76,74,81,74,70
4496,CBCA203,62,68,63,79,66,69,68,70
4496,CBCA204,62,69,73,70,63,70,68,70
4497,CBCA201,51,48,58,50,59,52,53,53
4497,CBCA202,53,51,49,50,58,52,52,53
4497,CBCA203,49,55,55,56,47,56,53,53
4497,CBCA204,58,54,53,50,49,53,53,53
4498,CBCA201,18,9,13,18,16,24,16,14
4498,CBCA202,9,13,15,11,13,15,13,14
4498,CBCA203,11,17,9,15,17,8,13,14
4498,CBCA204,12,12,20,8,12,22,14,14
4499,CBCA201,38,26,30,43,35,34,34,37
4499,CBCA202,42,39,34,34,34,38,37,37
4499,CBCA203,34,45,41,41,43,33,40,37
4499,CBCA204,39,34,34,37,39,42,38,37
4500,CBCA201,88,86,83,85,84,96,87,91
4500,CBCA202,94,93,94,90,94,93,93,91
4500,CBCA203,97,94,97,94,91,85,93,91
4500,CBCA204,92,92,98,98,85,90,93,91
4501,CBCA201,51,50,43,51,55,48,50,54
4501,CBCA202,46,61,54,62,54,62,57,54
4501,CBCA203,51,54,47,58,58,54,54,54
4501,CBCA204,42,60,64,58,50,57,55,54
4502,CBCA201,96,84,92,96,90,88,91,89
4502,CBCA202,94,95,86,86,85,89,89,89
4502,CBCA203,87,87,88,87,84,90,87,89
4502,CBCA204,100,83,93,95,85,84,90,89
4503,CBCA201,57,64,65,67,65,67,64,64
4503,CBCA202,56,63,60,73,68,69,65,64
4503,CBCA203,56,57,72,59,63,70,63,64
4503,CBCA204,70,60,71,65,61,66,66,64
4504,CBCA201,23,21,35,34,41,37,32,32
4504,CBCA202,31,35,29,31,23,37,31,32
4504,CBCA203,35,34,26,34,28,36,32,32
4504,CBCA204,29,34,31,36,32,34,33,32
4505,CBCA201,63,60,67,65,64,62,64,64
4505,CBCA202,74,57,74,69,64,61,67,64
4505,CBCA203,75,62,71,61,71,63,67,64
4505,CBCA204,65,57,63,63,58,57,61,64
4506,CBCA201,82,78,83,78,76,84,80,83
4506,CBCA202,80,80,92,92,82,85,85,83
4506,CBCA203,77,85,79,77,91,85,82,83
4506,CBCA204,89,81,86,81,88,91,86,83
4507,CBCA201,61,53,67,57,54,62,59,60
4507,CBCA202,72,65,59,68,62,64,65,60
4507,CBCA203,58,68,61,64,62,56,62,60
4507,CBCA204,58,54,54,59,54,56,56,60
4508,CBCA201,53,49,58,53,58,46,53,53
4508,CBCA202,50,57,53,46,53,53,52,53
4508,CBCA203,60,57,55,58,48,53,55,53
4508,CBCA204,48,52,46,56,54,58,52,53
4509,CBCA201,51,56,51,53,49,60,53,52
4509,CBCA202,49,54,47,56,47,57,52,52
4509,CBCA203,48,54,59,48,45,58,52,52
4509,CBCA204,51,54,54,45,46,58,51,52
4510,CBCA201,57,50,55,56,46,51,53,56
4510,CBCA202,60,57,66,55,48,57,57,56
4510,CBCA203,52,48,48,64,60,53,54,56
4510,CBCA204,60,62,59,67,62,61,62,56
4511,CBCA201,90,84,85,80,92,89,87,86
4511,CBCA202,86,81,83,88,86,77,84,86
4511,CBCA203,87,84,88,93,95,95,90,86
4511,CBCA204,83,85,84,88,83,87,85,86
4512,CBCA201,87,83,100,91,90,92,91,92
4512,CBCA202,95,88,92,88,85,96,91,92
4512,CBCA203,94,86,99,90,92,100,94,92
4512,CBCA204,97,83,92,98,89,94,92,92
4513,CBCA201,27,29,31,32,37,29,31,29
4513,CBCA202,25,27,25,33,26,33,28,29
4513,CBCA203,30,32,34,21,23,26,28,29
4513,CBCA204,25,33,31,30,27,29,29,29
4514,CBCA201,70,79,85,83,77,83,80,80
4514,CBCA202,88,79,81,73,80,83,81,80
4514,CBCA203,75,78,88,82,90,82,83,80
4514,CBCA204,91,70,78,78,82,74,79,80
4515,CBCA201,72,86,83,71,66,81,77,76
4515,CBCA202,75,79,76,77,83,81,79,76
4515,CBCA203,72,71,68,79,72,74,73,76
4515,CBCA204,72,72,76,77,85,81,77,76
4516,CBCA201,59,52,59,61,68,64,61,57
4516,CBCA202,53,57,54,51,61,56,55,57
4516,CBCA203,56,54,54,57,54,66,57,57
4516,CBCA204,49,60,58,59,60,54,57,57
4517,CBCA201,76,80,96,84,94,79,85,86
4517,CBCA202,86,87,76,89,89,79,84,86
4517,CBCA203,93,89,82,88,83,90,88,86
4517,CBCA204,90,83,95,89,90,77,87,86
4518,CBCA201,56,59,65,53,54,53,57,59
4518,CBCA202,58,57,59,61,67,65,61,59
4518,CBCA203,62,69,54,55,66,52,60,59
4518,CBCA204,62,57,55,55,53,66,58,59
4519,CBCA201,85,75,82,73,81,82,80,79
4519,CBCA202,79,86,77,78,76,85,80,79
4519,CBCA203,83,83,72,74,73,76,77,79
4519,CBCA204,86,73,85,75,80,82,80,79
4520,CBCA201,71,60,59,73,67,60,65,66
4520,CBCA202,77,72,68,77,69,63,71,66
4520,CBCA203,68,66,56,68,62,62,64,66
4520,CBCA204,63,68,58,57,68,68,64,66
4521,CBCA201,79,80,91,86,78,78,82,80
4521,CBCA202,75,87,69,85,91,77,81,80
4521,CBCA203,79,71,82,84,73,79,78,80
4521,CBCA204,71,88,72,71,86,76,77,80
4522,CBCA201,81,71,80,72,74,77,76,77
4522,CBCA202,80,77,76,68,80,85,78,77
4522,CBCA203,78,73,80,81,76,78,78,77
4522,CBCA204,79,74,70,76,88,82,78,77
4523,CBCA201,59,60,60,50,50,51,55,53
4523,CBCA202,53,50,53,48,56,56,53,53
4523,CBCA203,47,46,57,51,52,60,52,53
4523,CBCA204,56,48,51,54,54,60,54,53
4524,CBCA201,82,91,80,81,82,88,84,85
4524,CBCA202,93,93,87,83,95,83,89,85
4524,CBCA203,78,79,78,83,80,88,81,85
4524,CBCA204,82,91,83,84,92,73,84,85
4525,CBCA201,54,61,62,51,49,65,57,58
4525,CBCA202,65,60,52,62,57,63,60,58
4525,CBCA203,61,60,49,49,67,62,58,58
4525,CBCA204,52,58,58,60,58,56,57,58
4526,CBCA201,62,72,74,83,75,79,74,72
4526,CBCA202,71,70,77,70,81,78,75,72
4526,CBCA203,75,72,70,61,67,65,68,72
4526,CBCA204,70,79,71,69,70,73,72,72
4527,CBCA201,61,49,57,46,55,51,53,51
4527,CBCA202,44,54,53,52,46,57,51,51
4527,CBCA203,52,52,50,47,50,48,50,51
4527,CBCA204,52,50,51,56,42,45,49,51
4528,CBCA201,83,88,72,76,76,78,79,80
4528,CBCA202,85,79,74,85,74,75,79,80
4528,CBCA203,82,85,89,82,88,71,83,80
4528,CBCA204,71,79,87,82,75,80,79,80
4529,CBCA201,58,62,60,65,67,70,64,62
4529,CBCA202,57,63,63,57,57,59,59,62
4529,CBCA203,69,55,61,64,70,54,62,62
4529,CBCA204,68,61,68,60,63,65,64,62
4530,CBCA201,81,96,90,84,80,83,86,84
4530,CBCA202,92,75,86,86,82,84,84,84
4530,CBCA203,92,82,80,84,77,83,83,84
4530,CBCA204,75,79,80,89,94,86,84,84
4531,CBCA201,59,47,58,48,52,53,53,54
4531,CBCA202,47,61,53,56,44,54,53,54
4531,CBCA203,62,58,61,49,64,47,57,54
4531,CBCA204,47,44,52,59,64,62,55,54
4532,CBCA201,88,85,87,88,86,85,87,88
4532,CBCA202,90,91,86,97,84,85,89,88
4532,CBCA203,95,82,83,91,92,92,89,88
4532,CBCA204,92,91,85,88,87,85,88,88
4533,CBCA201,47,50,38,45,51,55,48,49
4533,CBCA202,56,52,41,43,50,61,51,49
4533,CBCA203,49,53,50,58,42,39,49,49
4533,CBCA204,43,53,53,45,44,60,50,49
4534,CBCA201,57,73,79,58,59,67,66,65
4534,CBCA202,64,74,76,75,63,65,70,65
4534,CBCA203,57,67,62,59,65,62,62,65
4534,CBCA204,60,63,66,63,59,69,63,65
4535,CBCA201,26,30,17,31,27,31,27,28
4535,CBCA202,24,22,27,27,37,22,27,28
4535,CBCA203,33,30,25,31,38,27,31,28
4535,CBCA204,24,28,30,30,32,20,27,28
4536,CBCA201,23,18,31,13,21,12,20,22
4536,CBCA202,28,15,20,18,24,21,21,22
4536,CBCA203,26,28,31,23,23,17,25,22
4536,CBCA204,20,28,27,18,17,19,22,22
4537,CBCA201,58,54,45,49,59,44,52,53
4537,CBCA202,61,48,53,56,54,51,54,53
4537,CBCA203,54,51,55,62,49,49,53,53
4537,CBCA204,47,59,60,53,53,48,53,53
4538,CBCA201,75,79,77,73,78,85,78,77
4538,CBCA202,76,73,87,74,77,68,76,77
4538,CBCA203,80,70,74,81,78,78,77,77
4538,CBCA204,72,78,69,79,78,84,77,77
4539,CBCA201,54,60,58,63,63,70,61,59
4539,CBCA202,51,58,66,53,54,52,56,59
4539,CBCA203,59,58,57,63,65,55,60,59
4539,CBCA204,56,62,53,60,59,61,59,59
4540,CBCA201,68,75,79,71,67,77,73,70
4540,CBCA202,62,66,73,76,72,68,70,70
4540,CBCA203,61,68,68,68,68,76,68,70
4540,CBCA204,71,65,68,73,66,75,70,70
4541,CBCA201,72,77,71,82,66,83,75,74
4541,CBCA202,68,77,74,68,65,66,70,74
4541,CBCA203,72,74,76,67,81,77,75,74
4541,CBCA204,75,80,70,84,79,78,78,74
4542,CBCA201,7,11,16,15,11,14,12,13
4542,CBCA202,18,17,16,12,14,16,16,13
4542,CBCA203,10,9,10,17,9,9,11,13
4542,CBCA204,13,17,14,8,14,8,12,13
4543,CBCA201,68,67,67,71,68,77,70,69
4543,CBCA202,68,65,66,71,65,74,68,69
4543,CBCA203,67,69,79,74,72,71,72,69
4543,CBCA204,60,61,70,66,69,68,66,69
4544,CBCA201,77,70,81,77,74,70,75,79
4544,CBCA202,86,82,83,85,84,78,83,79
4544,CBCA203,85,77,79,82,80,81,81,79
4544,CBCA204,77,71,83,76,83,80,78,79
4545,CBCA201,72,71,76,75,64,67,71,73
4545,CBCA202,76,72,73,81,71,66,73,73
4545,CBCA203,71,79,76,78,77,72,76,73
4545,CBCA204,70,75,79,63,72,81,73,73
4546,CBCA201,60,56,62,69,71,62,63,66
4546,CBCA202,69,58,69,58,65,76,66,66
4546,CBCA203,73,71,74,58,59,60,66,66
4546,CBCA204,71,62,71,70,67,64,68,66
4547,CBCA201,88,85,92,84,91,87,88,87
4547,CBCA202,89,82,85,93,91,80,87,87
4547,CBCA203,95,90,79,86,90,80,87,87
4547,CBCA204,89,96,96,84,89,78,89,87
4548,CBCA201,93,93,97,96,86,86,92,91
4548,CBCA202,94,91,95,93,78,92,91,91
4548,CBCA203,98,91,86,90,98,90,92,91
4548,CBCA204,92,92,82,93,98,84,90,91
4549,CBCA201,98,94,100,85,99,83,93,92
4549,CBCA202,95,98,96,84,97,93,94,92
4549,CBCA203,89,86,95,89,84,86,88,92
4549,CBCA204,94,89,93,98,100,86,93,92
4550,CBCA201,83,72,81,68,72,73,75,73
4550,CBCA202,69,63,66,68,79,74,70,73
4550,CBCA203,71,81,70,72,72,64,72,73
